FIRE_LABEL,FIRE_NUMBER,STATION_CODE,weather_station_distance_km,FIRE_SIZE_HECTARES,IGNITION_DATE,avg_tmp_igd,avg_tmp_7d,avg_hmd_igd,avg_hmd_7d,avg_wind_igd,avg_wind_7d,precp_igd,total_precp_7d,total_precp_30d,MUNICIPALITY,POPULATION,municipality_distance_km
2021-N52172,N52172,1263,25.173383319682365,12.7,2021-07-04,17.133333333333333,24.1297619047619,69.08333333333333,44.625,3.9916666666666663,4.044642857142857,0.6,10.200000000000001,89.89999999999999,Revelstoke,8590,37.17985512800857
2021-N11870,N11870,426,12.260111708815897,10.8,2021-07-13,25.0125,22.212500000000002,33.083333333333336,46.5595238095238,7.949999999999999,8.085714285714285,0.0,4.799999999999994,26.0,Cranbrook,21278,11.221328577066917
2021-N21737,N21737,425,12.83855426051807,4.4,2021-07-08,17.945833333333333,19.423214285714284,68.29166666666667,60.714285714285715,6.316666666666666,7.369047619047619,15.8,10.800000000000004,34.800000000000004,Canal Flats,768,3.5136758404881574
2021-N72257,N72257,380,13.121075728665618,1.2,2021-07-30,26.1875,22.123214285714283,27.875,34.94642857142857,7.120833333333334,7.095238095238094,0.0,0.0,24.0,Kaslo,1059,8.423650904795277
2021-N62234,N62234,392,5.653615099102223,2.1,2021-07-28,26.10833333333333,24.224999999999998,30.916666666666668,26.273809523809522,8.254166666666666,10.773214285714287,0.0,0.0,0.6000000000000071,Grand Forks,4220,5.6238077609725385
2021-V12263,V12263,1040,13.285786201953242,0.6,2021-07-31,23.0875,22.070833333333333,51.083333333333336,49.857142857142854,3.345833333333333,5.247619047619048,0.0,0.0,0.1999999999999858,Kent,6589,27.7836341914308
2021-R91496,R91496,112,42.2697699846237,7493.8,2021-07-05,18.45833333333333,16.905357142857145,72.75,69.11309523809524,3.1875,4.2160714285714285,2.4,9.6,59.6,Stewart,491,180.76460123084564
2021-K62285,K62285,1691,14.527419610420022,0.4,2021-08-01,18.433333333333334,23.65625,85.91666666666667,35.979166666666664,3.358333333333333,5.04375,2.6,0.0,0.0,Merritt,7522,19.988327596412987
2021-G61132,G61132,141,17.30023806330795,8438.1,2021-06-30,25.575,21.560714285714283,39.04166666666666,53.17857142857143,6.141666666666667,4.448214285714285,0.0,0.0,30.6,Mackenzie,3868,71.53821510000242
2021-C12300,C12300,221,38.75558340092612,5.2,2021-08-01,19.954166666666666,14.325595238095238,45.333333333333336,57.5595238095238,7.904166666666666,7.872619047619048,0.0,3.000000000000007,42.6,Vanderhoof,4575,112.33123628564556
2021-K51924,K51924,283,0.1549206965946024,870.9,2021-07-09,18.02083333333333,18.48392857142857,55.625,50.4404761904762,6.9125000000000005,9.179166666666665,0.0,2.400000000000007,17.4,Peachland,5710,15.870636598720663
2021-N42008,N42008,919,7.148762038479812,297.2,2021-07-17,17.858333333333334,20.189104554865423,53.54166666666666,41.85584886128364,7.341666666666666,7.588742236024844,1.8,0.8000000000000071,19.79999999999999,Revelstoke,8590,76.28279231100511
2021-G42408,G42408,654,23.57149904618746,2.0,2021-08-04,19.7125,19.275051759834366,65.625,60.89389233954451,6.191666666666666,4.672644927536232,0.0,0.0,45.4,Fraser Lake,969,8.73984942094282
2021-G51212,G51212,171,14.003415624481402,151.7,2021-06-30,21.75,22.801785714285717,56.75,50.45238095238095,7.908333333333334,5.176190476190476,0.0,0.0,18.400000000000002,Granisle,325,58.26084254455237
2021-V12262,V12262,1040,20.78379248470716,223.4,2021-07-31,23.0875,22.070833333333333,51.083333333333336,49.857142857142854,3.345833333333333,5.247619047619048,0.0,0.0,0.1999999999999858,Kent,6589,17.553568854664746
2021-N52447,N52447,396,16.827550414357248,36.5,2021-08-04,20.475,21.19345238095238,46.0,45.642857142857146,6.241666666666667,4.602380952380953,2.4,3.0,12.2,Castlegar,8595,30.087676427695577
2021-K41651,K41651,352,5.8507135995589215,1353.7,2021-07-09,17.858333333333334,17.994047619047617,70.33333333333333,63.875,3.858333333333333,3.850595238095238,1.6,12.600000000000003,63.39999999999999,Lumby,2058,40.4921888473932
2021-C32368,C32368,264,21.203340216197844,2.3,2021-08-04,20.45,19.940476190476186,46.25,57.44047619047619,6.5875,5.673214285714286,0.0,4.200000000000013,15.400000000000002,Wells,233,84.69358913206469
2021-G61204,G61204,140,32.57849042546766,76.7,2021-07-01,22.40833333333333,24.629761904761903,68.66666666666667,51.96428571428571,8.254166666666666,6.829166666666667,3.8,0.39999999999999647,27.0,Mackenzie,3868,39.92681144935492
2021-G92303,G92303,118,22.39997456087671,166.3,2021-08-01,26.054166666666664,18.807738095238097,40.583333333333336,54.404761904761905,7.454166666666667,9.94107142857143,0.0,5.4,42.400000000000006,Fort St John,22377,350.91597535767977
2021-V32358,V32358,1221,13.756916193882049,8.3,2021-08-04,18.504166666666663,18.871428571428567,32.291666666666664,43.63690476190476,1.8625,2.0648809523809524,0.0,0.9000000000000283,4.1,Squamish,22601,10.25523021572834
2021-G61266,G61266,155,25.11162796279903,42.3,2021-07-02,18.6375,25.089285714285715,53.91666666666666,57.029761904761905,7.745833333333334,7.086904761904762,0.0,9.999999999999996,56.0,Mackenzie,3868,17.53606054480111
2021-N52517,N52517,873,26.06123319310558,11.7,2021-08-07,14.879166666666668,21.499999999999996,78.70833333333333,54.017857142857146,5.916666666666667,5.089880952380952,1.2,1.6000000000000054,5.800000000000001,Revelstoke,8590,34.278442502697665
2021-C51290,C51290,208,27.778285984432355,7195.4,2021-07-01,23.65,26.24404761904762,41.625,36.84523809523809,9.983333333333333,8.423809523809522,0.0,0.0,25.6,Williams Lake,11381,183.1749326408221
2021-N41801,N41801,868,16.646288307510652,4.1,2021-07-11,20.591666666666665,19.702380952380953,50.708333333333336,58.779761904761905,8.020833333333334,9.10535714285714,2.0,6.0,38.6,Clearwater,2402,95.03117806337345
2021-N42605,N42605,361,2.396607850909918,18.6,2021-07-18,19.28333333333333,20.507738095238096,55.16666666666666,50.482142857142854,6.141666666666667,7.691071428571429,0.2,20.0,41.2,Revelstoke,8590,106.47483670856911
2021-R11562,R11562,170,1.8433561478826448,20886.1,2021-07-06,19.541666666666668,19.59805900621118,46.41666666666666,49.57039337474121,7.116666666666667,8.527225672877845,0.0,0.4000000000000071,27.4,Fraser Lake,969,71.71422055122316
2021-N71686,N71686,838,0.7027094069901152,3795.1,2021-07-07,19.891666666666666,25.28154761904762,57.208333333333336,48.79166666666667,7.370833333333334,7.048809523809524,0.0,1.2000000000000053,21.0,Nelson,11505,35.69041217889841
2021-N71743,N71743,789,19.678955537451124,910.6,2021-07-07,16.195833333333333,21.352406832298136,68.375,48.051759834368525,7.008333333333333,8.089906832298137,0.0,0.0,21.799999999999997,Creston,5651,29.15187760425763
